R0,R1,C1,R2,C2,Voc_slope,Voc_intercept,Capacity_Ah,CycleIndex,Battery
0.02394385889881445,0.00010000000000006653,2049.3924340612716,0.00010000000000008929,84.47391200300288,-0.49999999999999994,3.7531267268313053,1.861951950125798,1,B0005
0.02148265654120711,0.0009815313525725798,75.19957810385083,0.00044112326140462014,159.26808633645493,-0.4999999999999959,3.7615489907147817,1.8518340400596853,2,B0005
0.012774505030881796,0.00010000000000452546,1186.3613312261587,0.00010000000000437603,780.946399791955,-0.4999999999999999,3.7846032132241874,1.84079871703338,3,B0005
0.019672258827544874,0.00010000008507202214,1312.2456426210906,0.00010000008342559195,1929.825062463761,-0.49999999999109357,3.770606599616964,1.8406884921096607,4,B0005
0.024862053725217905,0.00010000000000058247,280.6458073059232,0.00010000000000043778,17.958215051582123,-0.49999999999994543,3.759742174363282,1.84008683771641,5,B0005
0.02847306671647137,0.00010000000136970668,35.14504447439111,0.00010000000139209344,11.036801629772004,-0.4999999999996939,3.753661115656051,1.841099358222776,6,B0005
0.034008545352778086,0.00010000000766302049,161.9484924478117,0.0001000000076366782,106.4428523645335,-0.499999999997492,3.7431959695363344,1.8405862545426583,7,B0005
0.015735730571532023,0.0015625197742349976,1351.33198922596,0.0014336891776668365,1431.7511642898378,-0.49999999999999994,3.7791830721111985,1.8311541366170079,8,B0005
0.026576007950584273,0.00010000000019790208,26.04352200731438,0.00010000000005259706,1716.5623432049138,-0.49999999999999994,3.761478281482781,1.8302233813202418,9,B0005
0.03180582049599902,0.00010000000000000002,847.1326559337592,0.00010000000000000002,1233.6944896092689,-0.49999999999982614,3.750058220504565,1.8299994933417423,10,B0005
0.04040378793803007,0.00010000000000272973,312.1971092943063,0.00010000000000275301,95.98405166222949,-0.49999999999999994,3.7306059657837,1.8299980558998383,11,B0005
0.02328458283131261,0.00010000000010713517,1238.9926511930612,0.00010000000092032751,680.0634279401054,-0.49999999999999994,3.770127383685451,1.8195979721105182,12,B0005
0.00010000000405458867,0.012087737551488884,28.505373508321316,0.02006194341006894,43.1329979495048,-0.49999999999999994,3.750424064041394,1.8190998479483707,13,B0005
0.035376506674150605,0.00010000000064286989,173.90329813704227,0.00010000000052628682,263.94152837773,-0.49999999999999994,3.741695520766683,1.8187990098955567,14,B0005
0.014372184101725916,0.0001000000000000014,121.62834387235,0.00010000000000000495,50.798192883086266,-0.49999999999999994,3.7868785703919294,1.8079631905409188,15,B0005
0.00010006308158646115,0.00699107019499933,142.424870923229,0.013104936847676897,75.90624826895221,-0.4999999999999968,3.77348120076542,1.8074753229188163,16,B0005
0.026874884185761862,0.0001560175661634308,2163.289967674673,0.00015602477334705867,2843.296311453582,-0.49999999999988765,3.757672156518797,1.8079745895831805,17,B0005
0.033981162332036165,0.00010027993283157276,4275.219301585431,0.00010026274846963493,5032.00936355846,-0.4999999999999957,3.7415484424489818,1.8084160844930315,18,B0005
0.03656919484164898,0.00010072202543305127,2740.5476020289357,0.00010071885841325416,4191.103879126749,-0.4999999999999969,3.735275949786721,1.8081314276923426,19,B0005
0.04255017384827264,0.00010000000000000553,260.51954824019316,0.00010000000000000716,6542.661231477528,-0.4999999999810829,3.733844911897115,1.852414369975737,20,B0005
0.0591552276914338,0.00010000003824098615,3560.435289537145,0.00010000003824100985,3363.343926555821,-0.49999999999999495,3.699928895798309,1.852794186676616,21,B0005
0.040500399312770406,0.00010000000005772888,12.707827064883986,0.00010000000007533487,23.15312712983917,-0.49999999999999994,3.737788545046464,1.841570188494747,22,B0005
0.02536889990880825,0.00010000000000000009,554.3579568386361,0.00010000000000000044,1197.3305416529224,-0.49999999999999994,3.767788400821386,1.8311634883197176,23,B0005
0.0035306351968148867,0.0012293186512878729,1673.9841394292591,0.026788435336918454,77.40056030608868,-0.49999999999999994,3.753250484976817,1.8305087381422456,24,B0005
0.042830183431837705,0.00010000000000000003,2991.647828378055,0.00010000000000000002,2131.7269211083512,-0.49999999999999856,3.726969626211358,1.8309385444155313,25,B0005
0.018594648971983083,0.00010000001753162149,189.59235019780124,0.00010000001851796818,39.17076751976579,-0.4999999999999988,3.778738849158877,1.8193916427413335,26,B0005
0.03255801284545565,0.0001000000000270115,2239.902329480066,0.00010000000001870756,2921.0322504560454,-0.49999999999999994,3.7461624828454565,1.820129694529988,27,B0005
0.03747979300025568,0.00010000000000108739,2150.813108681278,0.00010000000000009482,20.68961431086915,-0.4999999999981857,3.7338686115935187,1.8193301668811832,28,B0005
0.0001030537888909102,0.00012232014526315714,292.90946118867856,0.01507970832177032,34.0841334636526,-0.49999999999999994,3.782340473853813,1.8081079539642115,29,B0005
0.026063576530685896,0.00010000000127320133,1950.1710399030712,0.0001000000009021811,2246.1369477039457,-0.49999999999999994,3.756786240266526,1.809387285628278,30,B0005
0.04768568461394569,0.00010291941528974657,705.8204774590337,0.0001029190427426019,696.4716398582549,-0.4999999999999939,3.7237663012092828,1.854729496094291,31,B0005
0.04478560083461836,0.00010000000001136664,468.6981170766899,0.00010000000000956107,56.89904268285562,-0.49999999999999994,3.729381069943421,1.8336006013972383,32,B0005
0.036910306484395236,0.00010019175220011734,597.5256345662154,0.00010019175264608199,243.9203677127553,-0.49999999999999994,3.7430549680300556,1.8228280024686496,33,B0005
0.027339737992211694,0.00010010985650221803,278.3171948264928,0.00010010985000122023,0.100018551149617,-0.49999999999999994,3.7588493803223724,1.8121752075861792,34,B0005
0.03362395358637842,0.00010000000000607982,227.53367128593288,0.00010000000000596747,10.442903896036142,-0.49999999999999994,3.743180579524613,1.8075461949970868,35,B0005
0.027413648215936046,0.00010000000938395695,88.73009676682591,0.00010000000068581746,558.4284912860122,-0.49999999999999994,3.757429120012209,1.8022830804899914,36,B0005
0.015586242205901034,0.0001592451825610545,195.55251014061412,0.00015925455905259597,132.2199945046239,-0.49999999999999967,3.7785049868450695,1.7913400516779023,37,B0005
0.019356705662064894,0.00010870216124112938,72.63166691323126,0.00010870207094687708,0.10001513126945838,-0.4999999999999998,3.767961833097433,1.7858124989367081,38,B0005
0.009253420748384198,0.00010000000506856576,235.68053976915493,0.00010000000689973937,402.5657708878808,-0.49999999999999994,3.785998703611244,1.7759383253858907,39,B0005
0.0001000402510644449,0.001180820866837855,71.52492433722507,0.02123568009024521,13.220310238699625,-0.4999999999999995,3.757262156992788,1.7759725572584446,40,B0005
0.015994808494641986,0.00010000000142929107,883.4192122530574,0.00010000000128420551,1110.2182395142358,-0.49999999999999994,3.772394354598023,1.7707652086120156,41,B0005
0.00010050941049919426,0.0118597228459317,0.15869306639072797,0.0021158665233932143,0.16644722088388172,-0.4999999999999989,3.775772511110773,1.7651926744498152,42,B0005
0.00010000371158962656,0.00010000038438792277,1895.2375372510191,0.00010000038438344279,1603.759024276476,-0.4999999999968108,3.8015007565129473,1.7729389905657804,43,B0005
0.010185553551567058,0.00013181197921498757,283.85621682391917,0.00013181121190267018,238.93992008098144,-0.4999999999999998,3.779908446582755,1.765592980047426,44,B0005
0.0047166789692713075,0.00010000000000529751,1131.9164666699999,0.00010000000000575692,757.7201517195965,-0.49999999999999994,3.786553266856012,1.7546456675547355,45,B0005
0.0001000000000000051,0.00010000000000000007,446.76753779926366,0.00010000000000000007,277.39746528691944,-0.49999999999882005,3.794340807450681,1.74476384104258,46,B0005
0.0006619714032268336,0.00010096918226697633,0.10004886416157888,0.0001009692127169791,636.5722089569647,-0.49999999999999994,3.790209469813557,1.7389904072039604,47,B0005
0.05200634102009998,0.00010000000037465656,3624.6546375978296,0.00010000000034334486,2486.9644339734323,-0.4999999999999999,3.706594156673645,1.7965097542775637,48,B0005
0.00010013600628295715,0.00028677484433186175,71.96128717491946,0.02931583736706018,14.324329093418669,-0.4999999999999962,3.7530146101352586,1.786079145400265,49,B0005
0.0001001725043013078,0.0002996458701660462,176.18471604786376,0.02024132894563834,19.98665843955867,-0.49999999999999994,3.7644173377900794,1.770278104593886,50,B0005
0.0001006656666617952,0.00010014235946323482,10.671583381850208,0.02116094680059199,26.630928537994432,-0.4999999999999984,3.7572898589552755,1.7599327871687052,51,B0005
0.00013723112082095207,0.0032905955475009034,157.2207332408277,0.007568919019968302,72.69785408850198,-0.49999999999999994,3.7750004613529495,1.7497810237362108,52,B0005
